TrainShape:(1182, 837) #EPOCH: [[], 200, 'bert', 0.0005, 512, 0.7, 32] AVG: 0.7471979587364204 VAR: 0.00042197035270803555 F1: 0.745334385702423 SEED: 21054
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.5, 32) AVG: 0.7590283647975955 VAR: 0.00022192183039225545 F1: 0.7568587233533607 SEED: 2093
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.7, 32) AVG: 0.7465561504023044 VAR: 0.00027976282159174664 F1: 0.7449097352094729 SEED: 2093
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.3, 32) AVG: 0.7445446291600137 VAR: 0.0008106798940951091 F1: 0.7429274188184248 SEED: 2093
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.5, 32) AVG: 0.750481356250587 VAR: 0.0005163381547845211 F1: 0.7474505453368783 SEED: 2093
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.7, 32) AVG: 0.7445876772799851 VAR: 0.0004453135535563947 F1: 0.7425754397487737 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.3, 32) AVG: 0.7623430700353777 VAR: 0.0003543533554846485 F1: 0.7609385100195347 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.5, 32) AVG: 0.7537569268338499 VAR: 0.0005169597992332467 F1: 0.7522307461420122 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.7, 32) AVG: 0.7518119345042422 VAR: 0.0004243670608398365 F1: 0.750545210656872 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.3, 32) AVG: 0.7662995836072759 VAR: 0.0004346669696304716 F1: 0.7649299691243443 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.5, 32) AVG: 0.7577290942675559 VAR: 0.0009106093540916876 F1: 0.7560684044862814 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.7, 32) AVG: 0.7544378698224852 VAR: 0.0004647830166123517 F1: 0.753226438353668 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.3, 32) AVG: 0.7662995836072759 VAR: 0.0002779397906651764 F1: 0.7646384083203762 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.5, 32) AVG: 0.7630044456967535 VAR: 0.0003731128665803898 F1: 0.761779112981523 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.7, 32) AVG: 0.7544417832879371 VAR: 0.00044608060062636197 F1: 0.7529964914961431 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.3, 32) AVG: 0.7603902507748662 VAR: 0.0008547961275706903 F1: 0.7575602738250335 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.5, 32) AVG: 0.7590714129175667 VAR: 0.0007145209167326881 F1: 0.7569617649984894 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.7, 32) AVG: 0.7649807457499765 VAR: 0.00038065453634844793 F1: 0.7632047798369139 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.3, 32) AVG: 0.7610281456435302 VAR: 0.0005048481927728035 F1: 0.7585247104593855 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.5, 32) AVG: 0.7689450862527786 VAR: 0.00035032254487957757 F1: 0.7668533367209223 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.7, 32) AVG: 0.7492173069096146 VAR: 0.00104017926248156 F1: 0.7474896022459379 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.3, 32) AVG: 0.7656303810149963 VAR: 0.00033779243494030145 F1: 0.7631705641372473 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.5, 32) AVG: 0.7610242321780784 VAR: 0.00034334732353675905 F1: 0.7586531521835318 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.7, 32) AVG: 0.7524928774928776 VAR: 0.0005550939722236312 F1: 0.750264854266741 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.3, 32) AVG: 0.7557567076797844 VAR: 0.0006768307929944879 F1: 0.753385022549083 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.5, 32) AVG: 0.7518236749005981 VAR: 0.00088462921069855 F1: 0.7497398667448422 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.7, 32) AVG: 0.7544809179424564 VAR: 0.0008558860805671628 F1: 0.7517109230488448 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.3, 32) AVG: 0.7524615697692622 VAR: 0.0006317546326709853 F1: 0.7501005548209445 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.5, 32) AVG: 0.7537764941611095 VAR: 0.00022285023853420367 F1: 0.751982655386764 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.7, 32) AVG: 0.7524772236310697 VAR: 0.0005234918902365855 F1: 0.7497391410715823 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.3, 32) AVG: 0.7419108669108669 VAR: 0.0005588624945106725 F1: 0.7398461982110179 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.5, 32) AVG: 0.7603824238439624 VAR: 0.0006489581488738588 F1: 0.7582542373606558 SEED: 2093
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.7, 32) AVG: 0.7491899126514512 VAR: 0.0003360303891872913 F1: 0.7471607567943763 SEED: 2093
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.3, 32) AVG: 0.7465326696095926 VAR: 0.0010244146716922233 F1: 0.7449632060508973 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.5, 32) AVG: 0.7577330077330077 VAR: 0.00029444585212069996 F1: 0.7564803541160585 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.7, 32) AVG: 0.7491664318587397 VAR: 0.00040379928268174085 F1: 0.7480092199263857 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.3, 32) AVG: 0.7505087505087507 VAR: 0.00036176126219246625 F1: 0.749128970646868 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.5, 32) AVG: 0.7537843210920134 VAR: 0.0005008610305214868 F1: 0.7521967939968276 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.7, 32) AVG: 0.7445563695563695 VAR: 0.0005548313469709405 F1: 0.7427104717005331 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.3, 32) AVG: 0.7564454775993238 VAR: 0.0003647092873202071 F1: 0.7550983536626437 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.5, 32) AVG: 0.7584022103252873 VAR: 0.00032129703287222047 F1: 0.7568150928441661 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.7, 32) AVG: 0.7557567076797846 VAR: 0.0003192939869456429 F1: 0.7543405324111043 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.3, 32) AVG: 0.7544261294261294 VAR: 0.0003754506417770171 F1: 0.7519667756544511 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.5, 32) AVG: 0.7478867286559594 VAR: 0.0002451068251022734 F1: 0.7458539791841834 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.7, 32) AVG: 0.7491899126514512 VAR: 0.00020357408408213564 F1: 0.7475753836427176 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.3, 32) AVG: 0.7564180833411602 VAR: 0.0006111208153194215 F1: 0.7541120232392632 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.5, 32) AVG: 0.7505087505087507 VAR: 0.0006652053526188041 F1: 0.7483121052264737 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.7, 32) AVG: 0.7518197614351461 VAR: 0.0003720923833848382 F1: 0.7501314247042843 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.3, 32) AVG: 0.7472096991327759 VAR: 0.0007984262849904556 F1: 0.7451211478112421 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.5, 32) AVG: 0.7505048370432986 VAR: 0.00027789133333490335 F1: 0.7478561099904051 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.7, 32) AVG: 0.7505009235778467 VAR: 0.00038084910079970615 F1: 0.747674935217453 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.3, 32) AVG: 0.7419265207726746 VAR: 0.0006278404320888904 F1: 0.7394348455381875 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.5, 32) AVG: 0.7438989073604458 VAR: 0.00043988602626162765 F1: 0.7422383023302866 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.7, 32) AVG: 0.7380052283898437 VAR: 0.0006117635028692199 F1: 0.7359922535893445 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.3, 32) AVG: 0.751174039635578 VAR: 0.0004330769443368871 F1: 0.7493313526546013 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.5, 32) AVG: 0.7498082401928555 VAR: 0.00045604749545067366 F1: 0.7476699263953113 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.7, 32) AVG: 0.7478906421214114 VAR: 0.00044691423823742314 F1: 0.7463607679241168 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.3, 32) AVG: 0.7472057856673241 VAR: 0.0006361669452030761 F1: 0.7455292190091108 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.5, 32) AVG: 0.7491781722550954 VAR: 0.0004434127826145083 F1: 0.7476409614886586 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.7, 32) AVG: 0.74260746376131 VAR: 0.0004606196375335623 F1: 0.7403038178185024 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.3, 32) AVG: 0.7478710747941517 VAR: 0.0007982074918740604 F1: 0.7463243595605903 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.5, 32) AVG: 0.7564102564102565 VAR: 0.0006398469149352387 F1: 0.7551222563775123 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.7, 32) AVG: 0.7551070724147648 VAR: 0.00030903089592427874 F1: 0.7539248081050285 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.3, 32) AVG: 0.761039886039886 VAR: 0.0006103299990406746 F1: 0.7596386834840704 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.5, 32) AVG: 0.7478632478632479 VAR: 0.0008953389239276925 F1: 0.7463796288908691 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.7, 32) AVG: 0.7517923671769826 VAR: 0.0006216878520350304 F1: 0.7504957278790396 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.3, 32) AVG: 0.761039886039886 VAR: 0.0005929107221333517 F1: 0.7597862747322934 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.5, 32) AVG: 0.7583982968598354 VAR: 0.0005340813790527561 F1: 0.7570513471019777 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.7, 32) AVG: 0.7518119345042422 VAR: 0.000704469298156457 F1: 0.7506120618809062 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.3, 32) AVG: 0.7564298237375161 VAR: 0.0006514930614773357 F1: 0.7531005387666039 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.5, 32) AVG: 0.7636893021508405 VAR: 0.0004501962881354696 F1: 0.7615691848194548 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.7, 32) AVG: 0.7557841019379481 VAR: 0.0005411492880576512 F1: 0.7543228403613982 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.3, 32) AVG: 0.759051845590307 VAR: 0.0003887805733396041 F1: 0.7572096024710532 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.5, 32) AVG: 0.7570990263297955 VAR: 0.0008144956791259002 F1: 0.7543998684676949 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.7, 32) AVG: 0.7524889640274256 VAR: 0.0005877630343893856 F1: 0.7510309396575608 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.3, 32) AVG: 0.7649611784227169 VAR: 0.00013971032456437058 F1: 0.7630345438269087 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.5, 32) AVG: 0.7531425127578975 VAR: 0.0005998760804797403 F1: 0.7511356191504049 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.7, 32) AVG: 0.753162080085157 VAR: 0.0010277389303141114 F1: 0.7505219228449628 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.3, 32) AVG: 0.761689521304906 VAR: 0.0005017264625123355 F1: 0.7594820950948401 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.5, 32) AVG: 0.7544730910115526 VAR: 0.0005554733606514176 F1: 0.7516820103082626 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.7, 32) AVG: 0.747213612598228 VAR: 0.0006865988351082263 F1: 0.7448543555906721 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.3, 32) AVG: 0.7603745969130584 VAR: 0.00034122880091288203 F1: 0.7578638616924207 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.5, 32) AVG: 0.7564141698757084 VAR: 0.00033268879374559777 F1: 0.754546262510083 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.7, 32) AVG: 0.7511701261701262 VAR: 0.0005669766162670157 F1: 0.7493134993610975 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.3, 32) AVG: 0.7557723615415922 VAR: 0.0005682790831430274 F1: 0.7534601708727863 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.5, 32) AVG: 0.7577369211984597 VAR: 0.00033712646826850176 F1: 0.7551462304574404 SEED: 30568
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.7, 32) AVG: 0.7485441908518831 VAR: 0.0006190707580048027 F1: 0.7465895313613528 SEED: 30568
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.3, 32) AVG: 0.7524693967001659 VAR: 0.0005277925242439148 F1: 0.7512529035744594 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.5, 32) AVG: 0.7583748160671238 VAR: 0.000499183739150818 F1: 0.7568900112007078 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.7, 32) AVG: 0.7517962806424346 VAR: 0.0004946349068203544 F1: 0.7502879342441796 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.3, 32) AVG: 0.7570833724679878 VAR: 0.0006894845885846119 F1: 0.7554171034159877 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.5, 32) AVG: 0.7570872859334398 VAR: 0.00025941065098598285 F1: 0.7554750872935687 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.7, 32) AVG: 0.755091418552957 VAR: 0.0005515045153934647 F1: 0.7537784057836314 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.3, 32) AVG: 0.7570911993988916 VAR: 0.0003433219615459465 F1: 0.7554118679947918 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.5, 32) AVG: 0.763669734823581 VAR: 0.0004423413610243655 F1: 0.7620296266152631 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.7, 32) AVG: 0.7570716320716322 VAR: 0.0002051679688091054 F1: 0.7558546788089029 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.3, 32) AVG: 0.7564063429448046 VAR: 0.0003216756249089901 F1: 0.7538306432031807 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.5, 32) AVG: 0.7505126639742026 VAR: 0.0005939274071563643 F1: 0.747886628854643 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.7, 32) AVG: 0.744587677279985 VAR: 0.0007259732033232697 F1: 0.7426802481982631 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.3, 32) AVG: 0.7498278075201152 VAR: 0.00035198596066831467 F1: 0.747455616477424 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.5, 32) AVG: 0.7524654832347141 VAR: 0.00022524452686253425 F1: 0.7501582595941122 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.7, 32) AVG: 0.7452529664068125 VAR: 0.000462355647426438 F1: 0.7436721599241574 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.3, 32) AVG: 0.7471783914091605 VAR: 0.0005426050295737918 F1: 0.745067224350326 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.5, 32) AVG: 0.757071632071632 VAR: 0.0006638528050000642 F1: 0.7550248561988303 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.7, 32) AVG: 0.7432610124917817 VAR: 0.0004157161102779583 F1: 0.7409649930745148 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.3, 32) AVG: 0.7603706834476065 VAR: 0.00044314899340571704 F1: 0.7580490441475592 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.5, 32) AVG: 0.7531307723615416 VAR: 0.00045772120306177087 F1: 0.7515582368559646 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.7, 32) AVG: 0.7485363639209793 VAR: 0.0005454107457530835 F1: 0.7470509849713418 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.3, 32) AVG: 0.7498278075201152 VAR: 0.000673220936302146 F1: 0.7475970378884998 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.5, 32) AVG: 0.7537843210920134 VAR: 0.0004836275577642477 F1: 0.751409121275232 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.7, 32) AVG: 0.7518354152969537 VAR: 0.000435394932279813 F1: 0.7496869859330396 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.3, 32) AVG: 0.7432297047681662 VAR: 0.00033091409762760546 F1: 0.7417033641293233 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.5, 32) AVG: 0.7623469835008296 VAR: 0.000609582923006953 F1: 0.7599712207258739 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.7, 32) AVG: 0.7498512883128269 VAR: 0.0005747630231203305 F1: 0.7471984373606843 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.3, 32) AVG: 0.7643115431576971 VAR: 0.0006632651296912081 F1: 0.7629534297083571 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.5, 32) AVG: 0.7570872859334398 VAR: 0.0005189580974441529 F1: 0.755812646247117 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.7, 32) AVG: 0.7531385992924454 VAR: 0.0005318667075289257 F1: 0.7520324157182511 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.3, 32) AVG: 0.7630005322313015 VAR: 0.00023524802504315204 F1: 0.761514298994925 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.5, 32) AVG: 0.7551109858802166 VAR: 0.000541532658440515 F1: 0.7536812175592299 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.7, 32) AVG: 0.7504774427851351 VAR: 0.0007073908892285561 F1: 0.7488662294407031 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.3, 32) AVG: 0.7577369211984597 VAR: 0.0004858872253804735 F1: 0.7562036286254908 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.5, 32) AVG: 0.7663152374690836 VAR: 0.00039692557056302246 F1: 0.7650654961859673 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.7, 32) AVG: 0.7563985160139005 VAR: 0.0007926890228513657 F1: 0.75516560446118 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.3, 32) AVG: 0.7478945555868634 VAR: 0.0013468404663077296 F1: 0.7439659211493505 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.5, 32) AVG: 0.7531503396888013 VAR: 0.00045588539924852335 F1: 0.7515644745238452 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.7, 32) AVG: 0.754449610218841 VAR: 0.0005278932983378435 F1: 0.7528349496809809 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.3, 32) AVG: 0.7617090886321656 VAR: 0.000635635201047873 F1: 0.7593488239640558 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.5, 32) AVG: 0.7603785103785103 VAR: 0.0004395607924229209 F1: 0.7573488778387721 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.7, 32) AVG: 0.7617051751667137 VAR: 0.0005806528553998046 F1: 0.7596091517552799 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.3, 32) AVG: 0.7649807457499764 VAR: 0.0003806545363484477 F1: 0.7630945601338084 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.5, 32) AVG: 0.7537921480229173 VAR: 0.00040965238908321496 F1: 0.751255492588268 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.7, 32) AVG: 0.7551227262765725 VAR: 0.00033258422147913166 F1: 0.7519769052940481 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.3, 32) AVG: 0.754445696753389 VAR: 0.00018636480935960983 F1: 0.7526372359846093 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.5, 32) AVG: 0.7577486615948155 VAR: 0.0006664654269884341 F1: 0.7553136302522271 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.7, 32) AVG: 0.7511701261701264 VAR: 0.0006077377462840562 F1: 0.7490589906622627 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.3, 32) AVG: 0.753115118499734 VAR: 0.0002625603161928548 F1: 0.7514754155118272 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.5, 32) AVG: 0.747859334397796 VAR: 0.000506982275651914 F1: 0.7463069215173168 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.7, 32) AVG: 0.7478749882596036 VAR: 0.0005381715207885098 F1: 0.7458019359440476 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.3, 32) AVG: 0.7438949938949939 VAR: 0.0005741003645342899 F1: 0.7421315818482166 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.5, 32) AVG: 0.7570755455370839 VAR: 0.000685426394380764 F1: 0.7550386547562771 SEED: 1105
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.7, 32) AVG: 0.7544574371497449 VAR: 0.0005782117944145048 F1: 0.7528884719572333 SEED: 1105
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.3, 32) AVG: 0.7550992454838609 VAR: 0.00046120443358259235 F1: 0.7535438834306335 SEED: 7712
