,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
/home/lucas/Lux/res/readability/input_texts/355.txt,17.070969967686754,20.906968549412944,11.060137852879684,44.752268119544425,20.71915020543038,63.60171508780138,14.727679290399339,9.361538461538462,10.634986543359702,4.692643984033453,1.4303364379395551,40.46923076923077,1.0,0.32807451054932524,24688,7525,5261,1726,130,130,1217,596,1663,165,83,3,38,23,90,5,7,9
/home/lucas/Lux/res/readability/input_texts/356.txt,35.07681180035871,43.98717051147258,9.620025044653353,3.1289371637083434,40.01489269589956,106.91149730966664,19.764624409122543,15.526315789473685,12.61622566021399,4.3795534665099884,1.3331374853113984,89.57894736842105,1.0,0.40481786133960046,7454,2269,1702,689,19,19,295,178,489,56,9,0,1,0,17,0,1,1
/home/lucas/Lux/res/readability/input_texts/357.txt,23.62435064935065,29.67652597402597,12.516484379870128,25.429740259740278,27.529870129870133,83.5974025974026,17.678369986294303,15.454545454545455,11.797054545454545,4.9058441558441555,1.4724025974025974,56.0,1.0,0.5616883116883117,3022,907,616,346,11,11,170,79,210,16,12,1,0,1,11,0,1,0
/home/lucas/Lux/res/readability/input_texts/358.txt,9.228883495145634,10.685042071197408,11.852085753398061,59.471804207119746,12.614239482200649,42.991909385113274,11.602325267042627,4.433333333333334,10.405384142394823,4.996116504854369,1.5359223300970875,17.166666666666668,1.0,0.516504854368932,2573,791,515,266,30,30,133,74,193,25,2,0,3,3,3,0,7,1
/home/lucas/Lux/res/readability/input_texts/359.txt,14.067346938775511,17.15568027210884,11.072758989795926,52.38955782312927,17.760544217687073,54.09523809523809,13.723805294763608,7.0,10.251562585034014,4.724489795918367,1.433673469387755,32.666666666666664,0.8571428571428571,0.673469387755102,926,281,196,132,6,7,42,23,62,5,1,0,0,0,0,0,1,0
/home/lucas/Lux/res/readability/input_texts/360.txt,21.951818181818187,24.76227272727273,13.727810681818184,16.047727272727286,25.78181818181818,78.0909090909091,19.431676725154983,15.0,13.7139,5.136363636363637,1.7272727272727273,44.0,1.0,0.7727272727272727,226,76,44,34,1,1,15,9,22,1,0,0,1,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/361.txt,13.79383874849579,16.505675892498992,11.384744397111913,50.98616927396712,17.654071399919776,55.32651423987164,14.105554165971789,7.555555555555555,10.407409907741677,4.787003610108303,1.4729241877256318,30.77777777777778,1.0,0.6028880866425993,1326,408,277,167,9,9,68,37,92,24,7,0,2,0,2,0,1,0
/home/lucas/Lux/res/readability/input_texts/362.txt,25.469420756234914,32.35464199517297,12.389944268436576,22.240462590506866,30.082274068114778,87.30008045052293,18.840110192454183,15.818181818181818,13.121451246983106,4.876106194690266,1.4424778761061947,61.63636363636363,1.0,0.4690265486725664,3306,978,678,318,11,11,174,92,276,30,14,0,0,2,11,0,4,1
/home/lucas/Lux/res/readability/input_texts/363.txt,-3.889999999999999,10.526,4.380416933333336,176.38500000000002,12.0,40.0,3.0,3.0,8.2825,3.6,0.0,30.0,1.0,0.8666666666666667,108,0,30,26,1,1,3,0,6,1,0,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/364.txt,8.767726120033814,11.20935756551141,8.65019646153846,75.20337278106511,12.734065934065935,45.44463229078613,10.46420027292179,5.142857142857143,9.318719442096366,4.366863905325443,1.2662721893491125,24.142857142857142,1.0,0.6390532544378699,738,214,169,108,7,7,36,13,48,6,4,0,0,0,0,0,1,0
/home/lucas/Lux/res/readability/input_texts/365.txt,24.723360983981696,29.949845537757433,13.702649187643026,15.101380148741455,27.70812356979405,81.85612128146454,18.491933384829668,14.875,12.994321052631578,5.109839816933638,1.6109839816933638,54.625,1.0,0.5446224256292906,2233,704,437,238,8,8,119,64,184,10,7,0,1,0,16,0,2,1
/home/lucas/Lux/res/readability/input_texts/366.txt,16.150000000000002,18.942500000000003,11.306619361111114,43.39500000000002,18.844444444444445,55.44444444444444,13.954451150103322,7.0,9.808211111111111,4.75,1.5,36.0,1.0,0.9444444444444444,171,54,36,34,1,1,7,4,10,2,2,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/367.txt,59.678366013071894,75.97254901960784,10.100055797385622,-60.292352941176446,64.79477124183006,170.3202614379085,23.310096011589902,26.5,15.559809803921569,4.437908496732026,1.3218954248366013,153.0,1.0,0.5212418300653595,2716,809,612,319,4,4,106,55,168,18,9,0,0,0,3,0,0,0
/home/lucas/Lux/res/readability/input_texts/368.txt,45.20135922330097,55.58631067961165,15.765890932038836,-45.554660194174716,50.13203883495146,135.0388349514563,29.267851073127396,33.0,15.797144660194176,5.41747572815534,1.7475728155339805,103.0,1.0,0.7864077669902912,558,180,103,81,1,1,33,23,46,2,0,0,0,0,2,0,1,0
/home/lucas/Lux/res/readability/input_texts/369.txt,18.705016930022577,21.71596313017306,14.21717943566592,26.709504326561337,22.6221971407073,68.74510910458991,17.747881203752627,11.75,11.633864635063958,5.241534988713318,1.6862302483069977,36.916666666666664,1.0,0.5507900677200903,2322,747,443,244,12,12,141,87,173,3,5,0,4,1,17,3,0,0
/home/lucas/Lux/res/readability/input_texts/370.txt,23.77088669950739,29.785886699507394,11.42285044581281,27.941354679802977,28.91428571428571,84.10837438423646,18.76614818436731,15.142857142857142,12.230368965517242,4.716748768472907,1.4187192118226601,58.0,0.875,0.4975369458128079,1915,576,406,202,7,8,106,58,147,14,1,0,0,3,6,0,0,0
/home/lucas/Lux/res/readability/input_texts/371.txt,27.567614045618246,34.70798519407763,10.52523193037215,21.054994497799143,31.224049619847946,90.36504601840737,16.41640786499874,14.541666666666666,12.576685514205684,4.549819927971188,1.3631452581032413,69.41666666666667,1.0,0.39255702280912363,7580,2271,1666,654,24,24,349,144,580,67,11,0,2,4,13,0,7,0
/home/lucas/Lux/res/readability/input_texts/372.txt,21.190196078431374,25.518970588235298,10.395433544117651,33.97588235294119,25.10588235294118,72.07843137254902,16.41640786499874,10.75,11.506835294117648,4.553921568627451,1.4313725490196079,51.0,1.0,0.5294117647058824,929,292,204,108,4,4,43,24,69,2,4,0,0,1,5,1,0,1
/home/lucas/Lux/res/readability/input_texts/373.txt,13.933658508293703,17.353050690175152,8.247773213161661,62.46214186289295,18.08919305571666,54.521981208676486,12.182827686738127,6.324324324324325,9.644438336619881,4.223175965665236,1.2532188841201717,37.78378378378378,1.0,0.37052932761087265,5904,1752,1398,518,37,37,234,104,366,75,10,0,1,2,3,0,4,2
/home/lucas/Lux/res/readability/input_texts/374.txt,15.809703079178888,21.056781524926684,9.938531316715547,57.634554618768355,20.217155425219943,63.446114369501466,13.062305898749054,8.875,12.14078797653959,4.495601173020527,1.252199413489736,42.625,1.0,0.5483870967741935,1533,427,341,187,8,8,71,27,138,8,10,0,1,1,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/375.txt,12.037500000000005,14.829999999999998,17.629097,37.257500000000036,16.400000000000002,53.5,13.954451150103322,6.0,11.338225000000001,6.0,1.8125,16.0,1.0,0.9375,96,29,16,15,1,1,6,4,7,0,0,0,0,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/376.txt,121.95244531586087,155.2915457162712,12.245352924252956,-230.05896629603885,128.39266024686455,332.9575598133624,37.17392489687339,75.85714285714286,24.78322647010159,4.786194116284457,1.46467454250637,308.35714285714283,1.0,0.38267315265230484,20662,6323,4317,1652,14,14,1062,545,1600,143,67,0,0,2,84,0,0,2
/home/lucas/Lux/res/readability/input_texts/377.txt,1.8710023310023338,4.82151515151515,7.5501570256410275,100.59293706293708,5.622066822066823,30.294483294483296,6.302891295379082,2.090909090909091,11.04688414918415,4.444444444444445,1.1282051282051282,10.636363636363637,1.0,0.7948717948717948,520,132,117,93,11,11,23,4,51,5,1,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/378.txt,36.21802127232591,44.49491420830825,14.728655993929358,-17.904157134256437,37.64744130042143,114.4828416616496,20.04272705451054,26.454545454545453,16.130869917720247,5.253311258278146,1.6683222958057395,82.36363636363636,1.0,0.48013245033112584,9519,3023,1812,870,22,22,582,213,965,53,18,0,1,3,32,0,3,1
/home/lucas/Lux/res/readability/input_texts/379.txt,24.46590909090909,30.808956253768336,10.432328833456157,29.516090138674905,28.327848864473772,82.02080123266563,16.00349603340998,12.545454545454545,11.431754585650165,4.5431098010316875,1.3559322033898304,61.68181818181818,1.0,0.367722918201916,6165,1840,1357,499,22,22,276,124,407,53,26,2,4,5,22,1,6,0
/home/lucas/Lux/res/readability/input_texts/380.txt,5.419999999999998,7.120000000000001,10.639723,74.01500000000001,8.0,45.0,8.477225575051662,3.5,10.448500000000001,5.0,1.45,10.0,1.0,0.5,200,58,40,20,4,4,14,4,16,2,2,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/381.txt,17.07744806094183,21.15978531855955,8.545104711911357,52.99822195290861,21.37409972299169,64.51558171745152,13.606601717798213,8.75,10.817276177285319,4.252077562326869,1.2770083102493075,45.125,1.0,0.5817174515235457,1535,461,361,210,8,8,70,30,113,6,9,0,1,0,6,0,1,0
/home/lucas/Lux/res/readability/input_texts/382.txt,20.76563659359191,25.16831646992693,10.927394981450252,34.1996802979202,24.555874086565485,74.03724002248454,16.32291259447423,12.166666666666666,11.785812872400227,4.6475548060708265,1.4477234401349073,49.416666666666664,1.0,0.5033726812816189,5512,1717,1186,597,24,24,292,142,428,33,8,0,2,0,15,0,5,1
/home/lucas/Lux/res/readability/input_texts/383.txt,13.36388888888889,17.110833333333332,9.020010638888891,63.370000000000026,17.91851851851852,50.81481481481482,12.746794344808963,5.333333333333333,9.881312962962962,4.361111111111111,1.2638888888888888,36.0,1.0,0.6203703703703703,942,273,216,134,6,6,32,19,61,12,1,0,0,2,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/384.txt,12.110753246753251,16.03741883116883,9.119332016774894,68.07970129870131,16.946493506493507,49.9961038961039,12.400193421607684,5.509090909090909,9.686322987012987,4.387987012987013,1.2370129870129871,33.6,1.0,0.3939393939393939,8109,2286,1848,728,55,55,303,162,513,77,31,0,19,3,18,2,6,2
/home/lucas/Lux/res/readability/input_texts/385.txt,14.425454545454546,18.055515151515152,9.798146490909094,56.94651515151518,19.393939393939394,58.484848484848484,14.40175425099138,8.0,10.551030303030302,4.490909090909091,1.3318181818181818,36.666666666666664,1.0,0.7227272727272728,988,293,220,159,6,6,48,26,71,9,5,0,1,1,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/386.txt,14.243018691588784,17.31897196261682,11.61432589719626,50.12078971962618,17.69981308411215,57.333644859813084,13.816653826391969,8.1,10.78713352024922,4.8193146417445485,1.4672897196261683,32.1,1.0,0.6261682242990654,1547,471,321,201,10,10,81,39,113,16,1,1,0,1,5,0,2,1
/home/lucas/Lux/res/readability/input_texts/387.txt,2.5707352941176502,4.062058823529412,5.74390260784314,99.34080882352943,5.8843137254901965,24.514705882352942,5.738612787525831,1.5,8.293801960784315,4.0588235294117645,1.1176470588235294,12.75,1.0,0.7843137254901961,207,57,51,40,4,4,6,1,13,3,1,0,1,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/388.txt,15.13812887552059,18.915633657257445,11.263057248773716,50.67928648002471,18.07533857781891,61.76400586148388,12.954898291795853,9.273333333333333,11.509493071109056,4.742526608051828,1.4136973623322535,36.016666666666666,1.0,0.23748264692272097,51243,15275,10805,2566,300,300,2782,991,4165,407,22,0,2,146,84,0,21,6
/home/lucas/Lux/res/readability/input_texts/389.txt,19.603920684993245,23.960522757999094,11.943489126182971,35.17094637223976,24.423433979269944,71.46867958539883,17.638501094227998,11.857142857142858,11.386756602073007,4.829652996845426,1.4858044164037856,45.285714285714285,1.0,0.48580441640378547,3062,942,634,308,14,14,166,100,221,23,14,0,1,1,12,1,3,0
/home/lucas/Lux/res/readability/input_texts/390.txt,13.483040293040293,16.98249084249084,10.401625136752138,57.935769230769246,17.473992673992676,59.06959706959707,13.1418510567422,8.571428571428571,10.355454578754578,4.6068376068376065,1.358974358974359,33.42857142857143,1.0,0.6752136752136753,1078,318,234,158,7,7,60,24,75,5,6,0,0,0,5,0,0,0
/home/lucas/Lux/res/readability/input_texts/391.txt,11.418725490196081,14.177352941176473,11.573481539215688,58.61426470588238,15.003921568627451,49.029411764705884,12.585144756340407,6.0,10.59034411764706,4.852941176470588,1.446078431372549,25.5,1.0,0.5392156862745098,1980,590,408,220,16,16,96,49,147,11,4,0,1,3,5,0,2,0
/home/lucas/Lux/res/readability/input_texts/392.txt,29.916851851851856,36.898888888888884,11.663110740740745,8.813333333333347,36.39259259259259,96.53703703703704,23.248456731316587,17.666666666666668,11.1552,4.7407407407407405,1.4768518518518519,72.0,1.0,0.6157407407407407,1024,319,216,133,3,3,53,41,54,8,1,0,0,0,2,0,0,1
/home/lucas/Lux/res/readability/input_texts/393.txt,11.554615668883962,13.196136979551618,10.605390403547677,56.84840046809562,14.190736634639075,48.33715200788372,11.850612031567836,5.833333333333333,11.60138415865977,4.691796008869179,1.4722838137472283,25.055555555555557,1.0,0.6164079822616408,2116,664,451,278,18,18,105,47,192,12,2,0,6,1,2,0,2,1
/home/lucas/Lux/res/readability/input_texts/394.txt,27.95924417009603,35.029423868312755,8.772619521262005,24.45137654320989,33.00087791495199,90.5954732510288,17.491376746189438,12.9,11.17276524005487,4.248285322359396,1.281207133058985,72.9,1.0,0.4732510288065844,3097,934,729,345,10,10,129,70,181,30,12,0,1,0,4,0,1,0
/home/lucas/Lux/res/readability/input_texts/395.txt,12.875652173913043,17.203695652173913,16.785847195652174,43.716086956521764,19.63478260869565,62.130434782608695,16.41640786499874,9.0,13.358821739130434,5.760869565217392,1.6521739130434783,23.0,1.0,0.8695652173913043,265,76,46,40,2,2,18,12,25,2,0,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/396.txt,13.65159046692607,16.34981517509727,10.389566408560313,54.4055569066148,18.14182879377432,53.52577821011673,14.291589790636214,6.875,11.128110116731518,4.610894941634241,1.416342412451362,32.125,1.0,0.5992217898832685,1185,364,257,154,8,8,55,34,96,8,2,0,1,0,3,1,0,0
/home/lucas/Lux/res/readability/input_texts/397.txt,15.43830210772834,18.5834074941452,11.544748090163935,46.461967213114775,19.43466042154567,60.47189695550351,14.982129550769702,8.928571428571429,11.351377400468383,4.795081967213115,1.4774590163934427,34.857142857142854,1.0,0.5635245901639344,2340,721,488,275,14,14,125,67,185,15,9,0,5,0,8,0,3,0
/home/lucas/Lux/res/readability/input_texts/398.txt,15.577859990619139,18.219533302063788,12.015285722326457,42.71024214352723,20.229315196998126,60.32938555347092,16.133925536563698,9.0,11.391501688555348,4.881801125703565,1.5403377110694183,33.3125,1.0,0.4634146341463415,2602,821,533,247,16,16,144,92,206,15,7,2,3,3,11,0,3,0
/home/lucas/Lux/res/readability/input_texts/399.txt,42.90221461187214,53.85904109589041,9.569438671232877,-17.493801369862993,48.670624048706244,129.74353120243532,23.0,22.166666666666668,13.081292085235921,4.360730593607306,1.3378995433789955,109.5,1.0,0.4733637747336377,2865,879,657,311,6,6,133,80,167,24,18,0,0,0,17,0,1,0
/home/lucas/Lux/res/readability/input_texts/400.txt,8.862423069936423,11.17819482288828,9.818209384423255,70.74341934604905,12.304821071752952,41.13898274296095,10.599342076785332,4.21,9.82709799455041,4.585603996366939,1.3444595821980019,22.02,1.0,0.31857402361489556,20195,5921,4404,1403,200,200,842,385,1422,150,38,11,27,28,46,6,25,4
/home/lucas/Lux/res/readability/input_texts/401.txt,16.14218487394958,19.341064425770305,9.591459352941182,49.981736694677885,19.059943977591036,56.4733893557423,12.746794344808963,6.666666666666667,9.850017086834734,4.445378151260504,1.3781512605042017,39.666666666666664,1.0,0.5882352941176471,1058,328,238,140,6,6,40,19,64,8,1,0,0,1,3,0,0,2
/home/lucas/Lux/res/readability/input_texts/402.txt,34.62609710550886,43.7640406162465,10.675590086601307,2.530294117647074,38.50084033613446,109.65079365079364,18.212776585113296,19.428571428571427,13.416895051353876,4.560457516339869,1.3660130718954249,87.42857142857143,1.0,0.5359477124183006,2791,836,612,328,7,7,136,54,211,12,6,0,1,0,14,0,0,1
/home/lucas/Lux/res/readability/input_texts/403.txt,0.6439705882352946,1.7514705882352963,3.5238757647058847,98.01536764705884,1.7000000000000002,16.014705882352942,3.0,0.5,13.135535294117648,4.470588235294118,1.2352941176470589,4.25,1.0,0.9411764705882353,76,21,17,16,4,4,2,0,10,0,0,0,1,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/404.txt,6.9957142857142856,11.566238095238091,9.558494957142859,86.46595238095242,12.476190476190476,44.76190476190476,10.416198487095663,5.0,9.98197619047619,4.5285714285714285,1.1428571428571428,23.333333333333332,1.0,0.6857142857142857,634,160,140,96,6,6,30,11,46,6,1,0,0,0,3,0,1,0
/home/lucas/Lux/res/readability/input_texts/405.txt,27.95635220125786,34.148432510885335,14.92666339622642,3.5510159651669184,32.05902273826802,96.7513304305757,21.667124536509057,21.76923076923077,14.415768505079827,5.3081761006289305,1.669182389937107,61.15384615384615,1.0,0.4176100628930818,4220,1327,795,332,13,13,283,151,390,13,0,1,1,3,29,0,2,1
/home/lucas/Lux/res/readability/input_texts/406.txt,16.703000000000007,19.234116666666665,13.269418445,34.680666666666674,18.733333333333334,61.833333333333336,14.61895003862225,9.5,10.500533333333333,5.095,1.635,33.333333333333336,1.0,0.605,1019,327,200,121,6,6,57,27,66,14,1,0,2,0,1,0,1,0
/home/lucas/Lux/res/readability/input_texts/407.txt,21.71739130434783,25.06880434782608,12.891337836956524,21.29065217391306,25.13913043478261,74.80434782608695,18.247950681976906,13.25,12.354241304347825,4.989130434782608,1.641304347826087,46.0,1.0,0.6195652173913043,918,302,184,114,4,4,53,31,75,0,6,0,1,1,3,0,0,0
/home/lucas/Lux/res/readability/input_texts/408.txt,23.620886075949368,28.140327004219408,12.645917610759493,19.517573839662468,26.88945147679325,77.66666666666666,18.1657508881031,13.166666666666666,12.494810970464135,4.9335443037974684,1.5822784810126582,52.666666666666664,1.0,0.6170886075949367,1559,500,316,195,6,6,79,46,125,6,3,1,0,1,6,0,1,0
/home/lucas/Lux/res/readability/input_texts/409.txt,6.975979643765903,8.498922815945718,10.443628137404584,70.97332485156915,9.944359626802376,36.31128074639525,9.70820393249937,3.1666666666666665,9.420898303647158,4.809160305343512,1.4312977099236641,14.555555555555555,1.0,0.6450381679389313,1260,375,262,169,18,18,57,27,84,11,0,0,1,0,0,0,0,0
